Height(Centimeter),Weight(Kilograms),Gender,BMI,Skin Color,Clothes Color,Pants Color
178.84,73.02,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 9, ""g"": 139, ""b"": 44}","{""r"": 3, ""g"": 217, ""b"": 174}"
173.32,60.04,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 202, ""g"": 193, ""b"": 90}","{""r"": 233, ""g"": 239, ""b"": 214}"
181.2,65.33,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 83, ""g"": 100, ""b"": 189}","{""r"": 174, ""g"": 255, ""b"": 43}"
173.38,58.15,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 123, ""g"": 182, ""b"": 56}","{""r"": 57, ""g"": 241, ""b"": 23}"
165.59,53.79,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 89, ""g"": 132, ""b"": 234}","{""r"": 116, ""g"": 130, ""b"": 28}"
165.02,58.07,Female,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 199, ""g"": 109, ""b"": 197}","{""r"": 246, ""g"": 18, ""b"": 234}"
166.32,53.12,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 160, ""g"": 88, ""b"": 187}","{""r"": 28, ""g"": 57, ""b"": 128}"
179.87,62.07,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 125, ""g"": 55, ""b"": 140}","{""r"": 139, ""g"": 88, ""b"": 203}"
176.92,60.31,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 186, ""g"": 135, ""b"": 197}","{""r"": 246, ""g"": 65, ""b"": 86}"
179.69,56.38,Female,Underweight,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 83, ""g"": 45, ""b"": 90}","{""r"": 122, ""g"": 100, ""b"": 109}"
169.11,60.04,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 179, ""g"": 161, ""b"": 23}","{""r"": 253, ""g"": 16, ""b"": 52}"
173.53,49.19,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 47, ""g"": 117, ""b"": 156}","{""r"": 85, ""g"": 151, ""b"": 174}"
176.74,61.93,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 149, ""g"": 1, ""b"": 225}","{""r"": 163, ""g"": 40, ""b"": 0}"
178.43,55.19,Female,Underweight,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 244, ""g"": 244, ""b"": 111}","{""r"": 186, ""g"": 32, ""b"": 187}"
176.61,57.45,Female,Underweight,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 3, ""g"": 51, ""b"": 15}","{""r"": 110, ""g"": 112, ""b"": 71}"
180.94,55.19,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 139, ""g"": 155, ""b"": 88}","{""r"": 209, ""g"": 182, ""b"": 54}"
168.88,52.47,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 109, ""g"": 60, ""b"": 89}","{""r"": 93, ""g"": 52, ""b"": 107}"
170.56,59.25,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 41, ""g"": 170, ""b"": 92}","{""r"": 226, ""g"": 245, ""b"": 95}"
176.52,59.47,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 8, ""g"": 0, ""b"": 47}","{""r"": 59, ""g"": 85, ""b"": 115}"
166.13,55.81,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 5, ""g"": 173, ""b"": 22}","{""r"": 65, ""g"": 158, ""b"": 147}"
174.38,60.85,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 25, ""g"": 218, ""b"": 9}","{""r"": 161, ""g"": 255, ""b"": 114}"
165.32,54.63,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 138, ""g"": 158, ""b"": 180}","{""r"": 10, ""g"": 213, ""b"": 206}"
179.79,55.47,Female,Underweight,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 195, ""g"": 119, ""b"": 36}","{""r"": 73, ""g"": 197, ""b"": 128}"
158.56,51.38,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 91, ""g"": 155, ""b"": 68}","{""r"": 143, ""g"": 105, ""b"": 218}"
169.45,53.01,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 218, ""g"": 190, ""b"": 221}","{""r"": 125, ""g"": 22, ""b"": 205}"
176.0,53.32,Female,Underweight,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 47, ""g"": 86, ""b"": 74}","{""r"": 233, ""g"": 44, ""b"": 82}"
162.35,51.8,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 27, ""g"": 4, ""b"": 171}","{""r"": 50, ""g"": 33, ""b"": 211}"
167.04,53.07,Female,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 221, ""g"": 198, ""b"": 135}","{""r"": 22, ""g"": 251, ""b"": 41}"
179.55,61.54,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 244, ""g"": 8, ""b"": 222}","{""r"": 222, ""g"": 113, ""b"": 197}"
175.64,63.07,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 216, ""g"": 217, ""b"": 137}","{""r"": 208, ""g"": 204, ""b"": 102}"
180.74,59.54,Male,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 55, ""g"": 17, ""b"": 113}","{""r"": 101, ""g"": 47, ""b"": 252}"
168.64,52.72,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 234, ""g"": 197, ""b"": 14}","{""r"": 76, ""g"": 195, ""b"": 83}"
177.7,60.24,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 80, ""g"": 223, ""b"": 142}","{""r"": 223, ""g"": 96, ""b"": 101}"
174.9,61.16,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 80, ""g"": 20, ""b"": 112}","{""r"": 153, ""g"": 175, ""b"": 173}"
178.58,60.87,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 165, ""g"": 56, ""b"": 172}","{""r"": 89, ""g"": 125, ""b"": 141}"
168.84,51.61,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 138, ""g"": 218, ""b"": 253}","{""r"": 111, ""g"": 63, ""b"": 152}"
172.7,63.0,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 90, ""g"": 203, ""b"": 173}","{""r"": 206, ""g"": 209, ""b"": 131}"
172.01,61.72,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 75, ""g"": 217, ""b"": 106}","{""r"": 107, ""g"": 18, ""b"": 24}"
171.27,61.65,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 60, ""g"": 188, ""b"": 134}","{""r"": 192, ""g"": 33, ""b"": 44}"
167.61,50.03,Female,Underweight,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 23, ""g"": 17, ""b"": 96}","{""r"": 232, ""g"": 233, ""b"": 221}"
172.91,53.21,Female,Underweight,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 22, ""g"": 62, ""b"": 101}","{""r"": 186, ""g"": 243, ""b"": 221}"
171.67,51.4,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 102, ""g"": 11, ""b"": 133}","{""r"": 102, ""g"": 233, ""b"": 206}"
172.01,44.28,Female,Underweight,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 236, ""g"": 29, ""b"": 80}","{""r"": 158, ""g"": 82, ""b"": 144}"
167.0,45.32,Female,Underweight,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 38, ""g"": 30, ""b"": 164}","{""r"": 207, ""g"": 60, ""b"": 57}"
176.25,60.64,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 162, ""g"": 8, ""b"": 54}","{""r"": 249, ""g"": 213, ""b"": 77}"
168.58,58.79,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 231, ""g"": 132, ""b"": 113}","{""r"": 72, ""g"": 44, ""b"": 72}"
177.27,63.87,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 186, ""g"": 12, ""b"": 115}","{""r"": 161, ""g"": 14, ""b"": 71}"
172.09,57.34,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 239, ""g"": 205, ""b"": 214}","{""r"": 193, ""g"": 252, ""b"": 197}"
178.34,59.83,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 163, ""g"": 41, ""b"": 178}","{""r"": 124, ""g"": 111, ""b"": 46}"
174.44,55.37,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 13, ""g"": 35, ""b"": 255}","{""r"": 181, ""g"": 41, ""b"": 60}"
180.7,59.2,Male,Underweight,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 98, ""g"": 161, ""b"": 184}","{""r"": 229, ""g"": 38, ""b"": 161}"
168.66,59.23,Female,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 229, ""g"": 186, ""b"": 170}","{""r"": 167, ""g"": 215, ""b"": 72}"
170.31,64.91,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 100, ""g"": 13, ""b"": 52}","{""r"": 141, ""g"": 248, ""b"": 194}"
169.62,53.13,Female,Underweight,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 165, ""g"": 86, ""b"": 89}","{""r"": 55, ""g"": 30, ""b"": 96}"
164.0,45.77,Female,Underweight,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 251, ""g"": 68, ""b"": 199}","{""r"": 100, ""g"": 132, ""b"": 251}"
169.65,53.03,Female,Underweight,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 184, ""g"": 113, ""b"": 239}","{""r"": 115, ""g"": 125, ""b"": 100}"
177.05,54.06,Female,Underweight,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 255, ""g"": 121, ""b"": 183}","{""r"": 87, ""g"": 4, ""b"": 117}"
171.49,60.73,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 161, ""g"": 17, ""b"": 55}","{""r"": 113, ""g"": 104, ""b"": 235}"
169.61,50.81,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 113, ""g"": 147, ""b"": 237}","{""r"": 45, ""g"": 51, ""b"": 76}"
175.51,59.93,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 172, ""g"": 126, ""b"": 26}","{""r"": 150, ""g"": 57, ""b"": 197}"
172.08,53.12,Female,Underweight,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 43, ""g"": 85, ""b"": 43}","{""r"": 5, ""g"": 127, ""b"": 131}"
171.93,50.5,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 65, ""g"": 79, ""b"": 163}","{""r"": 152, ""g"": 17, ""b"": 19}"
166.58,52.4,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 127, ""g"": 174, ""b"": 106}","{""r"": 63, ""g"": 158, ""b"": 16}"
177.31,63.38,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 243, ""g"": 148, ""b"": 155}","{""r"": 87, ""g"": 104, ""b"": 241}"
171.38,64.07,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 238, ""g"": 15, ""b"": 102}","{""r"": 0, ""g"": 194, ""b"": 108}"
166.76,59.78,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 58, ""g"": 126, ""b"": 119}","{""r"": 158, ""g"": 95, ""b"": 105}"
171.14,51.14,Female,Underweight,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 211, ""g"": 57, ""b"": 97}","{""r"": 74, ""g"": 63, ""b"": 93}"
177.08,56.82,Female,Underweight,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 176, ""g"": 73, ""b"": 188}","{""r"": 97, ""g"": 138, ""b"": 166}"
173.02,51.76,Female,Underweight,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 242, ""g"": 148, ""b"": 135}","{""r"": 46, ""g"": 86, ""b"": 206}"
174.23,53.23,Female,Underweight,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 93, ""g"": 39, ""b"": 71}","{""r"": 198, ""g"": 82, ""b"": 245}"
169.96,54.31,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 4, ""g"": 137, ""b"": 57}","{""r"": 109, ""g"": 139, ""b"": 57}"
184.78,63.47,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 26, ""g"": 106, ""b"": 132}","{""r"": 223, ""g"": 219, ""b"": 164}"
170.35,56.38,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 150, ""g"": 242, ""b"": 48}","{""r"": 225, ""g"": 94, ""b"": 194}"
181.24,60.3,Male,Underweight,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 116, ""g"": 150, ""b"": 146}","{""r"": 214, ""g"": 219, ""b"": 142}"
171.55,58.54,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 111, ""g"": 127, ""b"": 22}","{""r"": 114, ""g"": 243, ""b"": 28}"
173.67,57.11,Female,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 165, ""g"": 160, ""b"": 94}","{""r"": 28, ""g"": 5, ""b"": 185}"
188.65,65.62,Male,Underweight,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 126, ""g"": 218, ""b"": 123}","{""r"": 136, ""g"": 27, ""b"": 90}"
174.51,60.2,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 105, ""g"": 211, ""b"": 158}","{""r"": 145, ""g"": 63, ""b"": 154}"
171.76,60.22,Male,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 45, ""g"": 105, ""b"": 159}","{""r"": 54, ""g"": 165, ""b"": 185}"
174.17,56.73,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 169, ""g"": 37, ""b"": 56}","{""r"": 201, ""g"": 54, ""b"": 27}"
171.68,59.76,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 91, ""g"": 37, ""b"": 248}","{""r"": 20, ""g"": 15, ""b"": 55}"
163.18,51.18,Female,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 190, ""g"": 201, ""b"": 120}","{""r"": 92, ""g"": 146, ""b"": 25}"
183.42,55.71,Female,Underweight,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 22, ""g"": 191, ""b"": 45}","{""r"": 140, ""g"": 71, ""b"": 182}"
173.87,51.14,Female,Underweight,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 189, ""g"": 52, ""b"": 115}","{""r"": 14, ""g"": 193, ""b"": 61}"
166.98,53.39,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 52, ""g"": 231, ""b"": 67}","{""r"": 78, ""g"": 4, ""b"": 103}"
171.55,53.63,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 165, ""g"": 164, ""b"": 24}","{""r"": 2, ""g"": 47, ""b"": 2}"
175.84,56.71,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 102, ""g"": 193, ""b"": 219}","{""r"": 139, ""g"": 177, ""b"": 127}"
175.66,59.68,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 189, ""g"": 138, ""b"": 224}","{""r"": 117, ""g"": 83, ""b"": 148}"
171.95,56.91,Female,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 225, ""g"": 110, ""b"": 145}","{""r"": 96, ""g"": 38, ""b"": 235}"
173.71,54.73,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 48, ""g"": 14, ""b"": 193}","{""r"": 56, ""g"": 101, ""b"": 145}"
182.21,63.93,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 77, ""g"": 17, ""b"": 153}","{""r"": 250, ""g"": 60, ""b"": 229}"
169.95,58.0,Female,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 41, ""g"": 56, ""b"": 253}","{""r"": 117, ""g"": 3, ""b"": 146}"
178.77,69.37,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 240, ""g"": 20, ""b"": 173}","{""r"": 35, ""g"": 127, ""b"": 208}"
176.82,61.24,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 245, ""g"": 66, ""b"": 169}","{""r"": 98, ""g"": 80, ""b"": 76}"
166.42,51.27,Female,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 210, ""g"": 251, ""b"": 10}","{""r"": 195, ""g"": 85, ""b"": 112}"
176.67,62.09,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 212, ""g"": 194, ""b"": 212}","{""r"": 42, ""g"": 164, ""b"": 112}"
167.19,55.25,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 137, ""g"": 113, ""b"": 14}","{""r"": 206, ""g"": 1, ""b"": 162}"
177.14,61.44,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 62, ""g"": 171, ""b"": 217}","{""r"": 177, ""g"": 120, ""b"": 8}"
171.39,52.41,Female,Underweight,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 114, ""g"": 103, ""b"": 192}","{""r"": 21, ""g"": 220, ""b"": 250}"
172.97,56.51,Female,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 14, ""g"": 67, ""b"": 76}","{""r"": 226, ""g"": 55, ""b"": 234}"
173.25,55.78,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 45, ""g"": 66, ""b"": 143}","{""r"": 34, ""g"": 86, ""b"": 90}"
173.11,58.86,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 92, ""g"": 16, ""b"": 57}","{""r"": 222, ""g"": 158, ""b"": 91}"
171.79,55.17,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 41, ""g"": 229, ""b"": 27}","{""r"": 106, ""g"": 101, ""b"": 132}"
178.2,65.64,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 145, ""g"": 87, ""b"": 245}","{""r"": 239, ""g"": 69, ""b"": 174}"
164.88,51.8,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 115, ""g"": 40, ""b"": 12}","{""r"": 229, ""g"": 93, ""b"": 73}"
175.27,54.23,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 86, ""g"": 225, ""b"": 209}","{""r"": 33, ""g"": 194, ""b"": 21}"
173.4,57.37,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 34, ""g"": 4, ""b"": 200}","{""r"": 126, ""g"": 43, ""b"": 107}"
174.79,63.63,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 175, ""g"": 145, ""b"": 190}","{""r"": 105, ""g"": 29, ""b"": 189}"
172.03,60.83,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 87, ""g"": 124, ""b"": 189}","{""r"": 168, ""g"": 237, ""b"": 23}"
169.07,60.21,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 9, ""g"": 102, ""b"": 13}","{""r"": 235, ""g"": 154, ""b"": 162}"
173.89,60.5,Male,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 161, ""g"": 159, ""b"": 46}","{""r"": 81, ""g"": 99, ""b"": 61}"
176.9,66.44,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 212, ""g"": 81, ""b"": 52}","{""r"": 197, ""g"": 194, ""b"": 239}"
158.38,46.7,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 151, ""g"": 190, ""b"": 76}","{""r"": 154, ""g"": 64, ""b"": 242}"
171.7,57.13,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 53, ""g"": 13, ""b"": 93}","{""r"": 159, ""g"": 153, ""b"": 66}"
171.49,58.76,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 4, ""g"": 14, ""b"": 184}","{""r"": 173, ""g"": 79, ""b"": 74}"
168.79,49.12,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 19, ""g"": 184, ""b"": 49}","{""r"": 242, ""g"": 84, ""b"": 30}"
177.81,63.85,Male,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 245, ""g"": 111, ""b"": 247}","{""r"": 128, ""g"": 35, ""b"": 189}"
166.85,54.11,Female,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 122, ""g"": 128, ""b"": 150}","{""r"": 169, ""g"": 176, ""b"": 197}"
172.33,64.44,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 49, ""g"": 17, ""b"": 99}","{""r"": 55, ""g"": 79, ""b"": 4}"
178.56,62.79,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 188, ""g"": 188, ""b"": 180}","{""r"": 68, ""g"": 193, ""b"": 23}"
170.49,62.04,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 62, ""g"": 188, ""b"": 225}","{""r"": 249, ""g"": 139, ""b"": 2}"
178.63,57.69,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 157, ""g"": 137, ""b"": 103}","{""r"": 216, ""g"": 7, ""b"": 64}"
171.16,64.96,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 251, ""g"": 151, ""b"": 10}","{""r"": 109, ""g"": 158, ""b"": 58}"
170.51,59.02,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 170, ""g"": 104, ""b"": 39}","{""r"": 35, ""g"": 8, ""b"": 152}"
176.22,61.37,Male,Ideal,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 131, ""g"": 10, ""b"": 187}","{""r"": 78, ""g"": 46, ""b"": 120}"
173.75,65.37,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 159, ""g"": 174, ""b"": 226}","{""r"": 163, ""g"": 17, ""b"": 145}"
167.35,58.09,Female,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 247, ""g"": 37, ""b"": 124}","{""r"": 71, ""g"": 185, ""b"": 193}"
168.27,46.41,Female,Underweight,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 61, ""g"": 194, ""b"": 70}","{""r"": 230, ""g"": 110, ""b"": 192}"
168.17,55.18,Female,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 143, ""g"": 116, ""b"": 43}","{""r"": 127, ""g"": 49, ""b"": 46}"
166.3,54.85,Female,Ideal,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 110, ""g"": 7, ""b"": 35}","{""r"": 17, ""g"": 58, ""b"": 251}"
179.85,59.3,Male,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 197, ""g"": 7, ""b"": 16}","{""r"": 137, ""g"": 116, ""b"": 226}"
177.0,54.79,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 34, ""g"": 254, ""b"": 171}","{""r"": 185, ""g"": 122, ""b"": 165}"
174.19,50.78,Female,Underweight,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 157, ""g"": 174, ""b"": 142}","{""r"": 15, ""g"": 73, ""b"": 51}"
169.43,56.87,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 197, ""g"": 71, ""b"": 119}","{""r"": 120, ""g"": 254, ""b"": 5}"
168.42,52.13,Female,Underweight,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 85, ""g"": 185, ""b"": 145}","{""r"": 171, ""g"": 78, ""b"": 96}"
175.43,58.58,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 64, ""g"": 18, ""b"": 242}","{""r"": 105, ""g"": 197, ""b"": 179}"
166.87,56.99,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 192, ""g"": 46, ""b"": 12}","{""r"": 82, ""g"": 2, ""b"": 199}"
171.03,58.36,Male,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 91, ""g"": 95, ""b"": 193}","{""r"": 240, ""g"": 35, ""b"": 162}"
170.85,52.41,Female,Underweight,"{""r"": 119, ""g"": 78, ""b"": 58}","{""r"": 82, ""g"": 219, ""b"": 242}","{""r"": 111, ""g"": 251, ""b"": 8}"
167.33,61.81,Female,Ideal,"{""r"": 226, ""g"": 165, ""b"": 137}","{""r"": 193, ""g"": 178, ""b"": 136}","{""r"": 212, ""g"": 61, ""b"": 14}"
174.72,60.39,Male,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 156, ""g"": 83, ""b"": 13}","{""r"": 215, ""g"": 60, ""b"": 72}"
173.91,60.65,Male,Ideal,"{""r"": 252, ""g"": 218, ""b"": 191}","{""r"": 232, ""g"": 127, ""b"": 202}","{""r"": 171, ""g"": 234, ""b"": 186}"
173.16,55.95,Female,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 23, ""g"": 1, ""b"": 30}","{""r"": 185, ""g"": 97, ""b"": 68}"
172.73,58.96,Male,Ideal,"{""r"": 246, ""g"": 215, ""b"": 197}","{""r"": 46, ""g"": 166, ""b"": 128}","{""r"": 46, ""g"": 84, ""b"": 29}"
168.75,54.07,Female,Ideal,"{""r"": 235, ""g"": 185, ""b"": 152}","{""r"": 212, ""g"": 1, ""b"": 80}","{""r"": 51, ""g"": 96, ""b"": 86}"
160.32,51.82,Female,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 228, ""g"": 235, ""b"": 130}","{""r"": 64, ""g"": 48, ""b"": 74}"
168.87,60.89,Female,Ideal,"{""r"": 204, ""g"": 150, ""b"": 103}","{""r"": 21, ""g"": 211, ""b"": 5}","{""r"": 33, ""g"": 74, ""b"": 219}"
169.06,49.05,Female,Underweight,"{""r"": 253, ""g"": 220, ""b"": 213}","{""r"": 44, ""g"": 94, ""b"": 250}","{""r"": 10, ""g"": 111, ""b"": 202}"
174.21,64.29,Male,Ideal,"{""r"": 243, ""g"": 214, ""b"": 200}","{""r"": 218, ""g"": 149, ""b"": 213}","{""r"": 134, ""g"": 122, ""b"": 17}"
166.49,58.34,Female,Ideal,"{""r"": 127, ""g"": 41, ""b"": 44}","{""r"": 124, ""g"": 93, ""b"": 192}","{""r"": 173, ""g"": 45, ""b"": 104}"
